Time,02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSEXLED::Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED::Des Cool Mass Flow [kg/s],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s]
18:42:00,3.238023E+05,0.000000E+00,1.827213E+01,0.000000E+00,4.183399E+03,0.000000E+00,2.373055E-01,0.000000E+00,5.470167E+04,0.000000E+00,3.102972E+00,0.000000E+00,5.711280E+03,0.000000E+00,3.239934E-01,0.000000E+00,3.322644E+03,0.000000E+00,1.885053E-01,0.000000E+00,1.327419E+03,0.000000E+00,7.530823E-02,0.000000E+00,8.341567E+03,0.000000E+00,4.731947E-01,0.000000E+00,2.909462E+04,0.000000E+00,1.650393E+00,0.000000E+00,1.323032E+03,0.000000E+00,7.513980E-02,0.000000E+00
18:45:00,3.238028E+05,0.000000E+00,1.827216E+01,0.000000E+00,4.183403E+03,0.000000E+00,2.373057E-01,0.000000E+00,5.470176E+04,0.000000E+00,3.102977E+00,0.000000E+00,5.711290E+03,0.000000E+00,3.239939E-01,0.000000E+00,3.322650E+03,0.000000E+00,1.885056E-01,0.000000E+00,1.327421E+03,0.000000E+00,7.530836E-02,0.000000E+00,8.341580E+03,0.000000E+00,4.731954E-01,0.000000E+00,2.909466E+04,0.000000E+00,1.650396E+00,0.000000E+00,1.323036E+03,0.000000E+00,7.514002E-02,0.000000E+00
18:48:00,3.238033E+05,0.000000E+00,1.827219E+01,0.000000E+00,4.183407E+03,0.000000E+00,2.373059E-01,0.000000E+00,5.470184E+04,0.000000E+00,3.102982E+00,0.000000E+00,5.711299E+03,0.000000E+00,3.239945E-01,0.000000E+00,3.322656E+03,0.000000E+00,1.885059E-01,0.000000E+00,1.327423E+03,0.000000E+00,7.530849E-02,0.000000E+00,8.341593E+03,0.000000E+00,4.731962E-01,0.000000E+00,2.909470E+04,0.000000E+00,1.650398E+00,0.000000E+00,1.323040E+03,0.000000E+00,7.514025E-02,0.000000E+00
18:51:00,3.238039E+05,0.000000E+00,1.827222E+01,0.000000E+00,4.183410E+03,0.000000E+00,2.373061E-01,0.000000E+00,5.470193E+04,0.000000E+00,3.102987E+00,0.000000E+00,5.711308E+03,0.000000E+00,3.239950E-01,0.000000E+00,3.322662E+03,0.000000E+00,1.885062E-01,0.000000E+00,1.327426E+03,0.000000E+00,7.530862E-02,0.000000E+00,8.341606E+03,0.000000E+00,4.731969E-01,0.000000E+00,2.909474E+04,0.000000E+00,1.650400E+00,0.000000E+00,1.323044E+03,0.000000E+00,7.514047E-02,0.000000E+00
18:54:00,3.238044E+05,0.000000E+00,1.827225E+01,0.000000E+00,4.183414E+03,0.000000E+00,2.373064E-01,0.000000E+00,5.470202E+04,0.000000E+00,3.102992E+00,0.000000E+00,5.711318E+03,0.000000E+00,3.239955E-01,0.000000E+00,3.322668E+03,0.000000E+00,1.885066E-01,0.000000E+00,1.327428E+03,0.000000E+00,7.530875E-02,0.000000E+00,8.341619E+03,0.000000E+00,4.731976E-01,0.000000E+00,2.909478E+04,0.000000E+00,1.650402E+00,0.000000E+00,1.323047E+03,0.000000E+00,7.514069E-02,0.000000E+00
18:57:00,3.238049E+05,0.000000E+00,1.827228E+01,0.000000E+00,4.183418E+03,0.000000E+00,2.373066E-01,0.000000E+00,5.470211E+04,0.000000E+00,3.102997E+00,0.000000E+00,5.711327E+03,0.000000E+00,3.239961E-01,0.000000E+00,3.322673E+03,0.000000E+00,1.885069E-01,0.000000E+00,1.327430E+03,0.000000E+00,7.530888E-02,0.000000E+00,8.341631E+03,0.000000E+00,4.731984E-01,0.000000E+00,2.909482E+04,0.000000E+00,1.650405E+00,0.000000E+00,1.323051E+03,0.000000E+00,7.514092E-02,0.000000E+00
19:00:00,3.238054E+05,0.000000E+00,1.827231E+01,0.000000E+00,4.183422E+03,0.000000E+00,2.373068E-01,0.000000E+00,5.470219E+04,0.000000E+00,3.103002E+00,0.000000E+00,5.711336E+03,0.000000E+00,3.239966E-01,0.000000E+00,3.322679E+03,0.000000E+00,1.885072E-01,0.000000E+00,1.327432E+03,0.000000E+00,7.530901E-02,0.000000E+00,8.341644E+03,0.000000E+00,4.731991E-01,0.000000E+00,2.909486E+04,0.000000E+00,1.650407E+00,0.000000E+00,1.323055E+03,0.000000E+00,7.514114E-02,0.000000E+00
19:03:00,3.238059E+05,0.000000E+00,1.827234E+01,0.000000E+00,4.183425E+03,0.000000E+00,2.373070E-01,0.000000E+00,5.470228E+04,0.000000E+00,3.103007E+00,0.000000E+00,5.711346E+03,0.000000E+00,3.239971E-01,0.000000E+00,3.322685E+03,0.000000E+00,1.885076E-01,0.000000E+00,1.327435E+03,0.000000E+00,7.530914E-02,0.000000E+00,8.341657E+03,0.000000E+00,4.731998E-01,0.000000E+00,2.909490E+04,0.000000E+00,1.650409E+00,0.000000E+00,1.323059E+03,0.000000E+00,7.514137E-02,0.000000E+00
19:06:00,3.238065E+05,0.000000E+00,1.827236E+01,0.000000E+00,4.183429E+03,0.000000E+00,2.373072E-01,0.000000E+00,5.470237E+04,0.000000E+00,3.103012E+00,0.000000E+00,5.711355E+03,0.000000E+00,3.239976E-01,0.000000E+00,3.322691E+03,0.000000E+00,1.885079E-01,0.000000E+00,1.327437E+03,0.000000E+00,7.530927E-02,0.000000E+00,8.341670E+03,0.000000E+00,4.732006E-01,0.000000E+00,2.909494E+04,0.000000E+00,1.650411E+00,0.000000E+00,1.323063E+03,0.000000E+00,7.514159E-02,0.000000E+00
19:09:00,3.238070E+05,0.000000E+00,1.827239E+01,0.000000E+00,4.183433E+03,0.000000E+00,2.373074E-01,0.000000E+00,5.470245E+04,0.000000E+00,3.103017E+00,0.000000E+00,5.711364E+03,0.000000E+00,3.239982E-01,0.000000E+00,3.322697E+03,0.000000E+00,1.885082E-01,0.000000E+00,1.327439E+03,0.000000E+00,7.530940E-02,0.000000E+00,8.341683E+03,0.000000E+00,4.732013E-01,0.000000E+00,2.909498E+04,0.000000E+00,1.650414E+00,0.000000E+00,1.323067E+03,0.000000E+00,7.514181E-02,0.000000E+00
19:12:00,3.238075E+05,0.000000E+00,1.827242E+01,0.000000E+00,4.183437E+03,0.000000E+00,2.373076E-01,0.000000E+00,5.470254E+04,0.000000E+00,3.103021E+00,0.000000E+00,5.711374E+03,0.000000E+00,3.239987E-01,0.000000E+00,3.322702E+03,0.000000E+00,1.885085E-01,0.000000E+00,1.327442E+03,0.000000E+00,7.530953E-02,0.000000E+00,8.341696E+03,0.000000E+00,4.732020E-01,0.000000E+00,2.909502E+04,0.000000E+00,1.650416E+00,0.000000E+00,1.323071E+03,0.000000E+00,7.514204E-02,0.000000E+00
19:15:00,3.238080E+05,0.000000E+00,1.827245E+01,0.000000E+00,4.183440E+03,0.000000E+00,2.373078E-01,0.000000E+00,5.470263E+04,0.000000E+00,3.103026E+00,0.000000E+00,5.711383E+03,0.000000E+00,3.239992E-01,0.000000E+00,3.322708E+03,0.000000E+00,1.885089E-01,0.000000E+00,1.327444E+03,0.000000E+00,7.530966E-02,0.000000E+00,8.341709E+03,0.000000E+00,4.732028E-01,0.000000E+00,2.909506E+04,0.000000E+00,1.650418E+00,0.000000E+00,1.323075E+03,0.000000E+00,7.514226E-02,0.000000E+00
19:18:00,3.238085E+05,0.000000E+00,1.827248E+01,0.000000E+00,4.183444E+03,0.000000E+00,2.373081E-01,0.000000E+00,5.470271E+04,0.000000E+00,3.103031E+00,0.000000E+00,5.711392E+03,0.000000E+00,3.239998E-01,0.000000E+00,3.322714E+03,0.000000E+00,1.885092E-01,0.000000E+00,1.327446E+03,0.000000E+00,7.530980E-02,0.000000E+00,8.341722E+03,0.000000E+00,4.732035E-01,0.000000E+00,2.909510E+04,0.000000E+00,1.650421E+00,0.000000E+00,1.323079E+03,0.000000E+00,7.514248E-02,0.000000E+00
19:21:00,3.238091E+05,0.000000E+00,1.827251E+01,0.000000E+00,4.183448E+03,0.000000E+00,2.373083E-01,0.000000E+00,5.470280E+04,0.000000E+00,3.103036E+00,0.000000E+00,5.711402E+03,0.000000E+00,3.240003E-01,0.000000E+00,3.322720E+03,0.000000E+00,1.885095E-01,0.000000E+00,1.327449E+03,0.000000E+00,7.530993E-02,0.000000E+00,8.341735E+03,0.000000E+00,4.732042E-01,0.000000E+00,2.909514E+04,0.000000E+00,1.650423E+00,0.000000E+00,1.323083E+03,0.000000E+00,7.514270E-02,0.000000E+00
19:24:00,3.238096E+05,0.000000E+00,1.827254E+01,0.000000E+00,4.183452E+03,0.000000E+00,2.373085E-01,0.000000E+00,5.470289E+04,0.000000E+00,3.103041E+00,0.000000E+00,5.711411E+03,0.000000E+00,3.240008E-01,0.000000E+00,3.322725E+03,0.000000E+00,1.885098E-01,0.000000E+00,1.327451E+03,0.000000E+00,7.531005E-02,0.000000E+00,8.341748E+03,0.000000E+00,4.732049E-01,0.000000E+00,2.909518E+04,0.000000E+00,1.650425E+00,0.000000E+00,1.323087E+03,0.000000E+00,7.514293E-02,0.000000E+00
19:27:00,3.238101E+05,0.000000E+00,1.827257E+01,0.000000E+00,4.183455E+03,0.000000E+00,2.373087E-01,0.000000E+00,5.470297E+04,0.000000E+00,3.103046E+00,0.000000E+00,5.711420E+03,0.000000E+00,3.240013E-01,0.000000E+00,3.322731E+03,0.000000E+00,1.885102E-01,0.000000E+00,1.327453E+03,0.000000E+00,7.531018E-02,0.000000E+00,8.341760E+03,0.000000E+00,4.732057E-01,0.000000E+00,2.909522E+04,0.000000E+00,1.650427E+00,0.000000E+00,1.323091E+03,0.000000E+00,7.514315E-02,0.000000E+00
19:30:00,3.238106E+05,0.000000E+00,1.827260E+01,0.000000E+00,4.183459E+03,0.000000E+00,2.373089E-01,0.000000E+00,5.470306E+04,0.000000E+00,3.103051E+00,0.000000E+00,5.711429E+03,0.000000E+00,3.240019E-01,0.000000E+00,3.322737E+03,0.000000E+00,1.885105E-01,0.000000E+00,1.327455E+03,0.000000E+00,7.531031E-02,0.000000E+00,8.341773E+03,0.000000E+00,4.732064E-01,0.000000E+00,2.909526E+04,0.000000E+00,1.650430E+00,0.000000E+00,1.323095E+03,0.000000E+00,7.514337E-02,0.000000E+00
19:33:00,3.238111E+05,0.000000E+00,1.827263E+01,0.000000E+00,4.183463E+03,0.000000E+00,2.373091E-01,0.000000E+00,5.470314E+04,0.000000E+00,3.103056E+00,0.000000E+00,5.711439E+03,0.000000E+00,3.240024E-01,0.000000E+00,3.322743E+03,0.000000E+00,1.885108E-01,0.000000E+00,1.327458E+03,0.000000E+00,7.531044E-02,0.000000E+00,8.341786E+03,0.000000E+00,4.732071E-01,0.000000E+00,2.909530E+04,0.000000E+00,1.650432E+00,0.000000E+00,1.323099E+03,0.000000E+00,7.514359E-02,0.000000E+00
19:36:00,3.238116E+05,0.000000E+00,1.827266E+01,0.000000E+00,4.183467E+03,0.000000E+00,2.373093E-01,0.000000E+00,5.470323E+04,0.000000E+00,3.103061E+00,0.000000E+00,5.711448E+03,0.000000E+00,3.240029E-01,0.000000E+00,3.322748E+03,0.000000E+00,1.885111E-01,0.000000E+00,1.327460E+03,0.000000E+00,7.531057E-02,0.000000E+00,8.341799E+03,0.000000E+00,4.732079E-01,0.000000E+00,2.909534E+04,0.000000E+00,1.650434E+00,0.000000E+00,1.323102E+03,0.000000E+00,7.514381E-02,0.000000E+00
19:39:00,3.238122E+05,0.000000E+00,1.827269E+01,0.000000E+00,4.183470E+03,0.000000E+00,2.373095E-01,0.000000E+00,5.470332E+04,0.000000E+00,3.103065E+00,0.000000E+00,5.711457E+03,0.000000E+00,3.240034E-01,0.000000E+00,3.322754E+03,0.000000E+00,1.885115E-01,0.000000E+00,1.327462E+03,0.000000E+00,7.531070E-02,0.000000E+00,8.341812E+03,0.000000E+00,4.732086E-01,0.000000E+00,2.909537E+04,0.000000E+00,1.650436E+00,0.000000E+00,1.323106E+03,0.000000E+00,7.514404E-02,0.000000E+00
19:42:00,3.238127E+05,0.000000E+00,1.827271E+01,0.000000E+00,4.183474E+03,0.000000E+00,2.373098E-01,0.000000E+00,5.470340E+04,0.000000E+00,3.103070E+00,0.000000E+00,5.711466E+03,0.000000E+00,3.240040E-01,0.000000E+00,3.322760E+03,0.000000E+00,1.885118E-01,0.000000E+00,1.327465E+03,0.000000E+00,7.531083E-02,0.000000E+00,8.341824E+03,0.000000E+00,4.732093E-01,0.000000E+00,2.909541E+04,0.000000E+00,1.650439E+00,0.000000E+00,1.323110E+03,0.000000E+00,7.514426E-02,0.000000E+00
19:45:00,3.238132E+05,0.000000E+00,1.827274E+01,0.000000E+00,4.183478E+03,0.000000E+00,2.373100E-01,0.000000E+00,5.470349E+04,0.000000E+00,3.103075E+00,0.000000E+00,5.711476E+03,0.000000E+00,3.240045E-01,0.000000E+00,3.322765E+03,0.000000E+00,1.885121E-01,0.000000E+00,1.327467E+03,0.000000E+00,7.531096E-02,0.000000E+00,8.341837E+03,0.000000E+00,4.732100E-01,0.000000E+00,2.909545E+04,0.000000E+00,1.650441E+00,0.000000E+00,1.323114E+03,0.000000E+00,7.514448E-02,0.000000E+00
19:48:00,3.238137E+05,0.000000E+00,1.827277E+01,0.000000E+00,4.183481E+03,0.000000E+00,2.373102E-01,0.000000E+00,5.470357E+04,0.000000E+00,3.103080E+00,0.000000E+00,5.711485E+03,0.000000E+00,3.240050E-01,0.000000E+00,3.322771E+03,0.000000E+00,1.885124E-01,0.000000E+00,1.327469E+03,0.000000E+00,7.531109E-02,0.000000E+00,8.341850E+03,0.000000E+00,4.732108E-01,0.000000E+00,2.909549E+04,0.000000E+00,1.650443E+00,0.000000E+00,1.323118E+03,0.000000E+00,7.514470E-02,0.000000E+00
19:51:00,3.238142E+05,0.000000E+00,1.827280E+01,0.000000E+00,4.183485E+03,0.000000E+00,2.373104E-01,0.000000E+00,5.470366E+04,0.000000E+00,3.103085E+00,0.000000E+00,5.711494E+03,0.000000E+00,3.240055E-01,0.000000E+00,3.322777E+03,0.000000E+00,1.885128E-01,0.000000E+00,1.327471E+03,0.000000E+00,7.531122E-02,0.000000E+00,8.341863E+03,0.000000E+00,4.732115E-01,0.000000E+00,2.909553E+04,0.000000E+00,1.650445E+00,0.000000E+00,1.323122E+03,0.000000E+00,7.514492E-02,0.000000E+00
19:54:00,3.238147E+05,0.000000E+00,1.827283E+01,0.000000E+00,4.183489E+03,0.000000E+00,2.373106E-01,0.000000E+00,5.470374E+04,0.000000E+00,3.103090E+00,0.000000E+00,5.711503E+03,0.000000E+00,3.240060E-01,0.000000E+00,3.322783E+03,0.000000E+00,1.885131E-01,0.000000E+00,1.327474E+03,0.000000E+00,7.531135E-02,0.000000E+00,8.341876E+03,0.000000E+00,4.732122E-01,0.000000E+00,2.909557E+04,0.000000E+00,1.650447E+00,0.000000E+00,1.323126E+03,0.000000E+00,7.514514E-02,0.000000E+00
19:57:00,3.238152E+05,0.000000E+00,1.827286E+01,0.000000E+00,4.183493E+03,0.000000E+00,2.373108E-01,0.000000E+00,5.470383E+04,0.000000E+00,3.103095E+00,0.000000E+00,5.711513E+03,0.000000E+00,3.240066E-01,0.000000E+00,3.322788E+03,0.000000E+00,1.885134E-01,0.000000E+00,1.327476E+03,0.000000E+00,7.531148E-02,0.000000E+00,8.341888E+03,0.000000E+00,4.732129E-01,0.000000E+00,2.909561E+04,0.000000E+00,1.650450E+00,0.000000E+00,1.323130E+03,0.000000E+00,7.514536E-02,0.000000E+00
20:00:00,3.238158E+05,0.000000E+00,1.827289E+01,0.000000E+00,4.183496E+03,0.000000E+00,2.373110E-01,0.000000E+00,5.470392E+04,0.000000E+00,3.103099E+00,0.000000E+00,5.711522E+03,0.000000E+00,3.240071E-01,0.000000E+00,3.322794E+03,0.000000E+00,1.885137E-01,0.000000E+00,1.327478E+03,0.000000E+00,7.531161E-02,0.000000E+00,8.341901E+03,0.000000E+00,4.732136E-01,0.000000E+00,2.909565E+04,0.000000E+00,1.650452E+00,0.000000E+00,1.323134E+03,0.000000E+00,7.514558E-02,0.000000E+00
20:03:00,3.238163E+05,0.000000E+00,1.827292E+01,0.000000E+00,4.183500E+03,0.000000E+00,2.373112E-01,0.000000E+00,5.470400E+04,0.000000E+00,3.103104E+00,0.000000E+00,5.711531E+03,0.000000E+00,3.240076E-01,0.000000E+00,3.322800E+03,0.000000E+00,1.885141E-01,0.000000E+00,1.327480E+03,0.000000E+00,7.531173E-02,0.000000E+00,8.341914E+03,0.000000E+00,4.732144E-01,0.000000E+00,2.909569E+04,0.000000E+00,1.650454E+00,0.000000E+00,1.323137E+03,0.000000E+00,7.514580E-02,0.000000E+00
20:06:00,3.238168E+05,0.000000E+00,1.827295E+01,0.000000E+00,4.183504E+03,0.000000E+00,2.373114E-01,0.000000E+00,5.470409E+04,0.000000E+00,3.103109E+00,0.000000E+00,5.711540E+03,0.000000E+00,3.240081E-01,0.000000E+00,3.322805E+03,0.000000E+00,1.885144E-01,0.000000E+00,1.327483E+03,0.000000E+00,7.531186E-02,0.000000E+00,8.341927E+03,0.000000E+00,4.732151E-01,0.000000E+00,2.909573E+04,0.000000E+00,1.650456E+00,0.000000E+00,1.323141E+03,0.000000E+00,7.514602E-02,0.000000E+00
20:09:00,3.238173E+05,0.000000E+00,1.827297E+01,0.000000E+00,4.183507E+03,0.000000E+00,2.373116E-01,0.000000E+00,5.470417E+04,0.000000E+00,3.103114E+00,0.000000E+00,5.711549E+03,0.000000E+00,3.240086E-01,0.000000E+00,3.322811E+03,0.000000E+00,1.885147E-01,0.000000E+00,1.327485E+03,0.000000E+00,7.531199E-02,0.000000E+00,8.341939E+03,0.000000E+00,4.732158E-01,0.000000E+00,2.909577E+04,0.000000E+00,1.650459E+00,0.000000E+00,1.323145E+03,0.000000E+00,7.514624E-02,0.000000E+00
20:12:00,3.238178E+05,0.000000E+00,1.827300E+01,0.000000E+00,4.183511E+03,0.000000E+00,2.373118E-01,0.000000E+00,5.470426E+04,0.000000E+00,3.103119E+00,0.000000E+00,5.711558E+03,0.000000E+00,3.240092E-01,0.000000E+00,3.322817E+03,0.000000E+00,1.885150E-01,0.000000E+00,1.327487E+03,0.000000E+00,7.531212E-02,0.000000E+00,8.341952E+03,0.000000E+00,4.732165E-01,0.000000E+00,2.909581E+04,0.000000E+00,1.650461E+00,0.000000E+00,1.323149E+03,0.000000E+00,7.514646E-02,0.000000E+00
20:15:00,3.238183E+05,0.000000E+00,1.827303E+01,0.000000E+00,4.183515E+03,0.000000E+00,2.373121E-01,0.000000E+00,5.470434E+04,0.000000E+00,3.103124E+00,0.000000E+00,5.711568E+03,0.000000E+00,3.240097E-01,0.000000E+00,3.322822E+03,0.000000E+00,1.885153E-01,0.000000E+00,1.327490E+03,0.000000E+00,7.531225E-02,0.000000E+00,8.341965E+03,0.000000E+00,4.732172E-01,0.000000E+00,2.909585E+04,0.000000E+00,1.650463E+00,0.000000E+00,1.323153E+03,0.000000E+00,7.514668E-02,0.000000E+00
20:18:00,3.238188E+05,0.000000E+00,1.827306E+01,0.000000E+00,4.183518E+03,0.000000E+00,2.373123E-01,0.000000E+00,5.470443E+04,0.000000E+00,3.103128E+00,0.000000E+00,5.711577E+03,0.000000E+00,3.240102E-01,0.000000E+00,3.322828E+03,0.000000E+00,1.885157E-01,0.000000E+00,1.327492E+03,0.000000E+00,7.531238E-02,0.000000E+00,8.341977E+03,0.000000E+00,4.732180E-01,0.000000E+00,2.909589E+04,0.000000E+00,1.650465E+00,0.000000E+00,1.323157E+03,0.000000E+00,7.514690E-02,0.000000E+00
20:21:00,3.238193E+05,0.000000E+00,1.827309E+01,0.000000E+00,4.183522E+03,0.000000E+00,2.373125E-01,0.000000E+00,5.470451E+04,0.000000E+00,3.103133E+00,0.000000E+00,5.711586E+03,0.000000E+00,3.240107E-01,0.000000E+00,3.322834E+03,0.000000E+00,1.885160E-01,0.000000E+00,1.327494E+03,0.000000E+00,7.531250E-02,0.000000E+00,8.341990E+03,0.000000E+00,4.732187E-01,0.000000E+00,2.909593E+04,0.000000E+00,1.650468E+00,0.000000E+00,1.323161E+03,0.000000E+00,7.514712E-02,0.000000E+00
20:24:00,3.238199E+05,0.000000E+00,1.827312E+01,0.000000E+00,4.183526E+03,0.000000E+00,2.373127E-01,0.000000E+00,5.470460E+04,0.000000E+00,3.103138E+00,0.000000E+00,5.711595E+03,0.000000E+00,3.240112E-01,0.000000E+00,3.322839E+03,0.000000E+00,1.885163E-01,0.000000E+00,1.327496E+03,0.000000E+00,7.531263E-02,0.000000E+00,8.342003E+03,0.000000E+00,4.732194E-01,0.000000E+00,2.909597E+04,0.000000E+00,1.650470E+00,0.000000E+00,1.323164E+03,0.000000E+00,7.514734E-02,0.000000E+00
20:27:00,3.238204E+05,0.000000E+00,1.827315E+01,0.000000E+00,4.183529E+03,0.000000E+00,2.373129E-01,0.000000E+00,5.470468E+04,0.000000E+00,3.103143E+00,0.000000E+00,5.711604E+03,0.000000E+00,3.240118E-01,0.000000E+00,3.322845E+03,0.000000E+00,1.885166E-01,0.000000E+00,1.327499E+03,0.000000E+00,7.531276E-02,0.000000E+00,8.342015E+03,0.000000E+00,4.732201E-01,0.000000E+00,2.909601E+04,0.000000E+00,1.650472E+00,0.000000E+00,1.323168E+03,0.000000E+00,7.514756E-02,0.000000E+00
20:30:00,3.238209E+05,0.000000E+00,1.827317E+01,0.000000E+00,4.183533E+03,0.000000E+00,2.373131E-01,0.000000E+00,5.470477E+04,0.000000E+00,3.103148E+00,0.000000E+00,5.711613E+03,0.000000E+00,3.240123E-01,0.000000E+00,3.322851E+03,0.000000E+00,1.885169E-01,0.000000E+00,1.327501E+03,0.000000E+00,7.531289E-02,0.000000E+00,8.342028E+03,0.000000E+00,4.732208E-01,0.000000E+00,2.909604E+04,0.000000E+00,1.650474E+00,0.000000E+00,1.323172E+03,0.000000E+00,7.514777E-02,0.000000E+00
20:33:00,3.238214E+05,0.000000E+00,1.827320E+01,0.000000E+00,4.183537E+03,0.000000E+00,2.373133E-01,0.000000E+00,5.470485E+04,0.000000E+00,3.103153E+00,0.000000E+00,5.711622E+03,0.000000E+00,3.240128E-01,0.000000E+00,3.322856E+03,0.000000E+00,1.885173E-01,0.000000E+00,1.327503E+03,0.000000E+00,7.531301E-02,0.000000E+00,8.342041E+03,0.000000E+00,4.732215E-01,0.000000E+00,2.909608E+04,0.000000E+00,1.650476E+00,0.000000E+00,1.323176E+03,0.000000E+00,7.514799E-02,0.000000E+00
20:36:00,3.238219E+05,0.000000E+00,1.827323E+01,0.000000E+00,4.183540E+03,0.000000E+00,2.373135E-01,0.000000E+00,5.470494E+04,0.000000E+00,3.103157E+00,0.000000E+00,5.711632E+03,0.000000E+00,3.240133E-01,0.000000E+00,3.322862E+03,0.000000E+00,1.885176E-01,0.000000E+00,1.327505E+03,0.000000E+00,7.531314E-02,0.000000E+00,8.342053E+03,0.000000E+00,4.732223E-01,0.000000E+00,2.909612E+04,0.000000E+00,1.650479E+00,0.000000E+00,1.323180E+03,0.000000E+00,7.514821E-02,0.000000E+00
20:39:00,3.238224E+05,0.000000E+00,1.827326E+01,0.000000E+00,4.183544E+03,0.000000E+00,2.373137E-01,0.000000E+00,5.470502E+04,0.000000E+00,3.103162E+00,0.000000E+00,5.711641E+03,0.000000E+00,3.240138E-01,0.000000E+00,3.322868E+03,0.000000E+00,1.885179E-01,0.000000E+00,1.327508E+03,0.000000E+00,7.531327E-02,0.000000E+00,8.342066E+03,0.000000E+00,4.732230E-01,0.000000E+00,2.909616E+04,0.000000E+00,1.650481E+00,0.000000E+00,1.323184E+03,0.000000E+00,7.514843E-02,0.000000E+00
